MAG,info
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_495951	25.000	208	105	7	11	168	1041	421	1.33e-05	42.4"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_495951	36.842	38	24	0	11	48	2142	2029	0.009	34.3"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_568871	23.474	213	112	7	1	168	18911	18291	3.29e-05	41.2"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_17628	42.857	49	24	1	1	45	5708	5562	3.67e-05	41.2"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_17628	23.445	209	109	7	10	172	4935	4324	0.073	31.2"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_17628	26.190	84	56	1	95	172	5309	5058	0.086	31.2"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_371726	27.273	198	107	6	6	167	35127	35717	4.44e-05	40.8"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_371726	32.927	82	49	2	96	172	4016	3774	5.64e-04	37.7"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_371726	38.298	47	24	1	1	42	4424	4284	8.89e-04	37.0"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_371726	22.897	214	118	7	1	168	2592	1954	0.014	33.5"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_419085	24.519	208	100	8	12	167	21142	20534	5.34e-05	40.8"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_94953	43.750	48	23	1	1	44	31379	31522	6.82e-05	40.4"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_94953	37.736	53	27	2	1	47	30374	30532	1.49e-04	39.3"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_94953	31.325	83	46	2	93	168	30851	31087	0.012	33.9"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_618413	25.381	197	106	6	12	169	28947	29531	1.12e-04	39.7"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_515256	24.479	192	106	6	11	163	9245	8670	2.34e-04	38.9"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_164562	39.583	48	25	1	1	44	16619	16762	2.75e-04	38.5"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_164562	37.500	32	20	0	12	43	17444	17539	4.1	26.2"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_439852	50.000	40	18	1	11	48	14304	14185	4.58e-04	38.1"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_288477	23.256	215	117	6	1	168	13267	13908	4.89e-04	37.7"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_288477	50.000	24	12	0	22	45	29278	29207	2.6	26.6"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_288477	50.000	20	10	0	25	44	113774	113715	9.1	25.0"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_535778	25.909	220	111	7	4	172	15363	14707	5.69e-04	37.7"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_397667	37.500	48	24	1	1	42	45012	44869	8.83e-04	37.0"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_397667	29.487	78	49	2	96	168	44592	44362	0.21	30.0"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_453588	30.189	53	29	1	1	45	5103	4945	0.003	35.8"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_601804	34.146	41	27	0	7	47	56315	56193	0.010	33.9"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_601804	31.579	76	46	3	98	168	55934	55710	0.018	33.1"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_45252	48.571	35	18	0	12	46	125589	125485	0.012	33.9"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_590222	40.000	35	21	0	11	45	11281	11385	0.033	32.3"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_45271	25.275	91	58	3	84	170	36756	37010	0.13	30.4"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_45271	53.571	28	10	1	22	46	5125	5208	6.0	25.4"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_114572	34.375	32	21	0	7	38	28306	28401	0.16	30.4"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_114572	46.429	28	15	0	12	39	30205	30288	0.78	28.1"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_253543	57.143	21	9	0	24	44	14012	14074	2.4	26.6"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_570621	63.158	19	7	0	25	43	53000	52944	3.1	26.6"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_570621	45.833	24	13	0	25	48	4619	4548	9.4	25.0"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_185175	60.000	20	6	1	130	149	63257	63310	3.5	26.2"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_375371	31.707	41	27	1	4	44	22759	22878	4.6	25.8"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_54755	32.000	50	34	0	104	153	11138	11287	4.8	25.8"
SB_biofilm_MAG_17.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_446330	76.923	13	3	0	27	39	118401	118439	5.7	25.4"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_362461	29.245	318	156	11	1	258	75253	76179	6.11e-23	95.9"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_362461	25.228	329	163	13	9	257	1955	2932	5.13e-13	66.6"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_362461	33.333	126	77	4	135	258	984	1346	5.63e-06	45.4"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_362461	25.490	51	38	0	116	166	19970	19818	3.3	27.3"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_217566	32.714	269	137	12	19	258	10289	11050	7.42e-19	84.0"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_32114	26.225	347	165	14	1	258	131154	132188	1.18e-16	77.4"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_32114	28.049	164	82	7	128	258	185378	185860	2.38e-08	52.8"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_32114	32.258	62	31	3	124	183	147557	147715	2.9	27.3"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_574756	29.798	198	105	8	83	258	5375	5932	1.37e-14	71.2"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_629706	39.450	109	61	3	152	258	89366	89049	1.75e-14	71.2"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_245998	32.609	184	105	7	84	258	28896	28375	3.80e-14	70.1"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_45271	26.727	333	168	14	1	258	167061	166066	4.93e-14	69.7"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_393421	25.706	354	157	17	1	258	28519	29550	1.72e-12	65.1"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_76104	28.646	192	86	7	115	258	5706	5140	9.75e-12	62.8"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_76104	33.663	101	63	2	159	258	3985	3692	1.93e-11	62.0"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_76104	38.462	65	38	2	2	64	4702	4508	1.03e-05	44.7"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_76104	37.879	66	39	2	1	65	6213	6019	1.38e-04	41.2"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_183677	26.332	319	168	13	1	258	2317	3255	2.94e-11	61.6"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_240409	27.744	328	161	11	1	258	70336	69371	1.63e-10	59.3"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_240409	25.369	339	166	14	1	258	66793	65795	3.79e-10	58.2"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_240409	36.364	99	59	3	159	255	75749	76039	1.19e-08	53.5"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_240409	41.379	58	32	2	2	57	75029	75202	2.33e-04	40.4"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_537404	31.373	102	66	3	159	258	13044	12745	2.91e-10	58.5"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_246725	32.609	138	76	8	129	258	31379	31765	5.28e-09	54.7"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_45988	32.787	122	76	4	139	258	22883	23236	7.23e-09	54.3"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_223683	26.923	182	83	6	123	258	20300	20833	3.27e-08	52.4"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_412356	42.222	90	46	4	172	258	5544	5804	5.21e-08	51.6"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_412356	24.516	155	109	6	1	148	4776	5237	5.28e-04	39.3"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_191158	35.294	85	50	3	176	258	20400	20155	3.90e-07	48.9"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_382866	32.632	95	61	2	165	258	10207	10485	1.04e-06	47.8"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_382866	37.097	62	37	2	1	60	9394	9579	2.26e-04	40.4"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_505421	34.328	67	42	2	1	65	5004	5204	3.24e-04	39.7"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_45252	30.769	78	47	3	127	203	130023	130238	3.30e-04	40.0"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_570621	26.437	87	49	3	135	210	31294	31542	0.079	32.3"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_327454	37.500	32	20	0	112	143	12293	12388	3.0	27.3"
SB_biofilm_MAG_17.fa+hits_sulfatase,"sulfatase	k141_99946	27.059	85	57	3	155	236	18346	18594	5.6	26.6"
SB_biofilm_MAG_17.fa+hits_sulfotransferase3,"sulfo_PF13469	k141_65479	55.556	27	12	0	2	28	31343	31423	0.009	34.3"
SB_biofilm_MAG_17.fa+hits_sulfotransferase3,"sulfo_PF13469	k141_65479	37.037	27	17	0	157	183	22081	22001	2.7	26.6"
SB_biofilm_MAG_17.fa+hits_sulfotransferase3,"sulfo_PF13469	k141_362461	40.000	30	18	0	155	184	78197	78286	0.018	33.5"
SB_biofilm_MAG_17.fa+hits_sulfotransferase3,"sulfo_PF13469	k141_381952	39.583	48	22	2	4	46	39880	39743	0.27	30.0"
SB_biofilm_MAG_17.fa+hits_sulfotransferase3,"sulfo_PF13469	k141_32114	50.000	46	17	3	15	60	21541	21660	0.32	29.6"
SB_biofilm_MAG_17.fa+hits_sulfotransferase3,"sulfo_PF13469	k141_288477	55.556	18	8	0	9	26	62706	62653	0.65	28.9"
SB_biofilm_MAG_17.fa+hits_sulfotransferase3,"sulfo_PF13469	k141_629706	40.000	30	18	0	158	187	9907	9996	2.3	26.9"
SB_biofilm_MAG_17.fa+hits_sulfotransferase3,"sulfo_PF13469	k141_629706	29.412	51	32	1	70	120	118161	118021	8.6	25.0"
SB_biofilm_MAG_17.fa+hits_sulfotransferase3,"sulfo_PF13469	k141_325342	35.897	39	19	1	39	71	177501	177385	6.9	25.4"
SB_biofilm_MAG_17.fa+hits_sulfotransferase3,"sulfo_PF13469	k141_527446	47.826	23	12	0	161	183	33024	33092	6.9	25.4"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_246884	32.210	267	100	9	23	216	19023	19799	1.23e-26	104"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_78321	32.028	281	121	10	4	230	25894	25100	3.46e-25	100"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_56596	37.799	209	84	9	23	186	15733	16356	9.65e-25	99.4"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_597283	36.538	208	83	9	24	189	4326	4928	3.91e-24	97.4"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_597283	42.105	38	16	2	185	222	17112	17017	6.1	25.0"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_383502	35.385	260	108	15	3	231	4451	5143	6.25e-23	94.0"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_197812	32.941	255	106	13	5	215	1275	1976	6.01e-18	79.7"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_194491	32.432	185	82	8	87	231	848	303	3.14e-11	59.7"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_142710	31.897	116	55	5	90	201	8025	8312	5.05e-05	41.2"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_133696	30.588	85	43	3	37	114	9583	9356	0.37	28.9"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_478030	45.161	31	16	1	17	47	7788	7699	0.39	28.9"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_405202	34.426	61	33	1	81	134	36934	37116	3.1	26.2"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_133567	37.037	27	17	0	52	78	2757	2677	3.4	25.8"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_613292	40.000	40	18	1	101	140	1177	1076	5.1	25.4"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_297482	30.000	40	28	0	104	143	16750	16631	5.3	25.4"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_355478	31.746	63	37	2	95	156	13452	13279	5.7	25.4"
SB_biofilm_MAG_18.fa+hits_FGE,"FGE	k141_548437	29.412	51	33	1	167	214	6590	6438	8.1	24.6"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_27177	47.090	189	74	4	10	172	21677	21111	4.54e-45	155"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_478030	41.799	189	84	4	10	172	7953	8519	2.54e-34	124"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_64283	30.047	213	106	7	1	172	7081	6449	5.09e-13	63.2"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_64283	56.522	23	10	0	23	45	10988	11056	9.6	23.9"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_603357	32.787	183	89	6	11	159	2994	3542	2.28e-12	61.2"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_475699	24.528	212	120	4	1	172	440	1075	1.09e-11	59.3"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_245153	29.469	207	107	8	1	168	3342	3962	2.24e-11	58.5"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_79150	27.602	221	107	7	1	172	39616	40266	2.52e-11	58.5"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_79150	27.727	220	105	8	1	168	12789	13442	6.06e-06	42.7"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_118205	24.413	213	120	5	1	172	5600	6238	3.22e-11	58.2"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_255098	28.372	215	106	7	1	168	4626	3985	4.45e-11	57.8"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_416806	30.208	192	107	5	2	167	4022	4594	1.33e-10	56.2"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_416806	26.852	216	109	7	1	168	9912	9268	7.86e-07	45.4"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_416806	47.059	34	18	0	12	45	3089	3190	3.66e-04	37.4"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_416806	28.049	82	56	1	89	167	3503	3748	0.001	36.2"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_151120	26.066	211	111	6	1	168	3652	3026	5.51e-10	54.3"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_596460	25.888	197	105	6	16	172	21764	21177	9.05e-10	53.9"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_77913	30.500	200	98	8	11	170	6270	5674	1.04e-09	53.5"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_371169	28.079	203	102	5	8	166	14100	14708	1.32e-09	53.5"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_467342	26.341	205	104	7	11	168	11553	10939	3.44e-08	49.3"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_619547	24.413	213	113	8	1	169	6993	7619	3.72e-08	49.3"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_391894	27.189	217	104	7	1	167	3059	2421	5.03e-08	48.9"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_391894	33.333	39	26	0	7	45	2273	2157	2.3	25.8"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_40400	28.780	205	96	7	12	167	8695	9306	5.36e-08	48.5"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_40400	26.012	173	104	3	22	170	9655	10173	2.03e-05	41.2"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_95294	26.761	213	110	6	1	168	12560	11925	8.07e-08	48.1"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_112926	26.667	210	110	6	1	168	321	944	1.84e-07	47.0"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_383502	36.250	80	44	1	98	170	9202	8963	1.00e-06	45.1"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_383502	36.667	30	18	1	1	29	3843	3932	6.9	24.3"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_56030	25.234	214	104	8	10	168	17304	17942	1.92e-06	44.3"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_395087	46.939	49	21	1	1	44	688	834	8.49e-06	42.0"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_395087	37.143	35	22	0	88	122	163	267	0.030	31.6"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_409467	26.904	197	102	7	12	167	19573	18986	3.40e-05	40.4"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_247412	25.352	213	114	5	1	168	6013	6651	8.10e-05	39.3"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_548437	54.545	33	15	0	12	44	23940	24038	1.29e-04	38.9"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_113526	24.038	208	85	6	12	163	11199	10627	1.54e-04	38.5"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_414011	46.667	45	23	1	2	45	15008	15142	2.35e-04	37.7"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_414011	30.952	84	51	1	96	172	15395	15646	0.003	34.7"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_463141	39.130	46	24	1	1	42	10201	10064	4.53e-04	37.0"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_601767	27.488	211	106	6	3	169	2053	1430	0.003	34.7"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_456743	30.864	81	50	1	98	172	1087	845	0.004	34.3"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_456743	52.174	23	11	0	22	44	1438	1370	0.63	27.7"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_33197	30.247	162	92	7	27	168	11737	12219	0.013	32.7"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_578953	40.625	32	19	0	7	38	2714	2619	0.095	30.0"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_578953	45.714	35	18	1	10	43	1037	933	0.89	26.9"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_468322	39.535	43	26	0	2	44	6817	6945	0.20	28.9"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_615250	48.276	29	15	0	12	40	3592	3678	0.91	26.9"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_68081	52.174	23	11	0	24	46	2410	2478	1.7	26.2"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_246737	35.135	37	24	0	11	47	223	333	2.2	25.8"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_133893	37.500	32	20	0	7	38	17358	17263	2.4	25.8"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_133893	28.125	32	23	0	7	38	19203	19108	9.9	23.9"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_622087	31.111	45	31	0	100	144	5187	5053	3.9	25.0"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_505512	26.994	163	96	7	27	168	13860	13378	6.1	24.6"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_263914	37.931	29	18	0	6	34	22481	22395	6.3	24.6"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_205699	42.857	28	16	0	18	45	1580	1497	8.3	23.9"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_6930	36.364	33	21	0	116	148	11306	11208	8.9	23.9"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_405202	40.000	40	24	0	107	146	3129	3248	9.4	23.9"
SB_biofilm_MAG_18.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_201562	37.838	37	22	1	3	39	24400	24507	9.8	23.9"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_488364	30.744	309	163	11	1	258	1507	581	9.98e-21	88.6"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_488364	27.900	319	148	11	2	257	42873	43772	1.81e-18	82.0"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_616480	29.240	342	147	15	2	258	3243	4238	1.08e-20	88.6"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_616480	31.818	176	92	8	111	258	19592	20119	9.22e-10	55.8"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_616480	45.763	59	30	2	1	57	19085	19261	4.34e-07	47.8"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_358974	28.840	319	163	10	1	257	18138	19088	1.64e-20	87.8"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_43071	29.206	315	160	14	1	257	576	1505	3.96e-20	86.7"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_43071	28.086	324	158	14	1	255	3195	2242	5.61e-14	68.6"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_246884	26.380	326	172	10	1	258	9024	10001	9.71e-19	82.8"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_56596	29.193	322	162	15	1	257	1367	2329	2.52e-18	81.6"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_56596	26.974	304	161	14	1	257	7129	7998	1.22e-10	58.5"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_56596	32.374	139	79	5	134	257	9750	10166	1.17e-08	52.8"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_56596	40.678	59	33	2	1	57	19360	19536	6.09e-06	44.3"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_348586	26.979	341	162	13	1	258	43761	42751	5.27e-18	80.5"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_180450	29.642	307	165	13	1	257	4288	3371	6.78e-18	80.1"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_165490	36.879	141	81	4	125	257	2211	2633	5.85e-17	77.4"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_165490	40.299	67	38	2	1	65	1662	1862	1.26e-04	40.0"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_454336	29.393	313	165	11	1	257	4623	3685	1.94e-16	75.9"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_454336	30.769	234	113	8	1	189	14925	15614	4.55e-16	74.7"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_454336	31.655	139	60	6	153	257	15672	16085	4.57e-07	47.8"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_432368	32.240	183	80	7	115	258	4529	5062	2.99e-16	75.5"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_432368	33.654	104	62	3	159	258	19513	19815	4.57e-10	57.0"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_432368	46.269	67	34	2	1	65	18799	18999	5.50e-07	47.4"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_432368	39.394	66	37	3	1	64	4010	4204	1.50e-04	40.0"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_14850	27.914	326	163	13	1	256	8873	9844	4.84e-16	74.7"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_14850	26.549	339	157	14	1	258	4499	3516	4.12e-13	66.2"
SB_biofilm_MAG_18.fa+hits_sulfatase,"sulfatase	k141_14850	40.196	102	56	3	159	258	6618	6322	7.12e-12	62.4"
